SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500672,NOVARTIS    ,B ,Q,692.00,699.95,686.35,695.10,695.10,691.60,340,5767,4002150.00,
500674,SANOFI      ,A ,Q,5635.35,5660.55,5565.00,5596.65,5565.00,5633.35,102,328,1841865.00,
500676,GLAXOSMITHKL,A ,Q,7228.50,7233.95,7135.90,7150.50,7158.00,7256.10,135,295,2121464.00,
500680,PFIZER LTD. ,A ,Q,3132.00,3170.00,3104.25,3136.35,3149.85,3128.60,263,997,3126295.00,
500690,GUJ.ST.FERT ,A ,Q,99.00,99.00,95.25,96.65,96.65,97.90,1061,167118,16110972.00,
500696,HIND UNI LT ,A ,Q,1754.00,1762.30,1722.60,1728.05,1728.05,1753.95,1681,34016,59191272.00,
500710,AKZOINDIA   ,A ,Q,1830.00,1830.00,1700.00,1703.65,1700.00,1718.85,44,154,264264.00,
500730,NOCIL LTD   ,A ,Q,134.00,135.00,130.10,130.90,130.90,133.65,523,28423,3769475.00,
500770,TATA CHEM.  ,A ,Q,571.15,584.80,570.50,575.85,575.85,577.55,373,13541,7842672.00,
500777,T.P.L.      ,B ,Q,39.00,39.00,35.55,36.00,36.00,36.20,117,16115,580164.00,
500780,ZUARIGLOB   ,B ,Q,111.00,111.00,103.70,103.80,103.80,104.70,42,1686,176487.00,
500790,NESTLE (I)  ,A ,Q,10900.00,10900.00,10550.00,10604.05,10577.05,10903.20,524,11652,125205114.00,
500800,TATAGLOBAL  ,A ,Q,209.25,210.00,205.00,206.35,205.30,209.10,680,93018,19309348.00,
500820,ASIAN PAINTS,A ,Q,1471.90,1471.90,1433.00,1437.85,1444.50,1463.00,1360,28203,40866241.00,
500825,BRITANIA IND,A ,Q,2911.00,2952.20,2773.80,2785.50,2785.50,2893.10,7093,109186,311277369.00,
500830,COLGATE PALM,A ,Q,1215.00,1223.55,1180.00,1193.00,1184.00,1207.45,772,16793,20238220.00,
500840,EIH LTD.    ,A ,Q,187.00,191.30,187.00,189.70,189.90,189.00,98,2466,467816.00,
500850,INDIAN HOTEL,A ,Q,158.00,161.00,152.00,152.75,152.75,153.95,3519,336563,52442410.00,
500870,CASTROL     ,A ,Q,152.80,153.85,149.00,150.40,149.85,152.80,964,82870,12547395.00,
500875,ITC LTD.    ,A ,Q,302.00,306.25,299.00,304.65,304.65,301.55,6767,2180861,657632009.00,
500877,APOLLO TYRES,A ,Q,206.50,206.60,201.30,202.05,202.70,205.70,1094,114497,23374167.00,
500878,CEAT LIMITED,A ,Q,1069.90,1069.90,1027.50,1054.95,1054.95,1057.60,1137,36277,37986711.00,
500940,FINOLEX IND.,A ,Q,463.00,468.50,456.15,458.75,466.60,462.15,112,1674,773724.00,
501148,DALAL ST INV,XT,Q,298.95,298.95,298.95,298.95,298.95,305.05,2,12,3587.00,
501150,CENTRUM CAP ,A ,Q,30.00,30.90,29.40,30.00,30.00,30.45,114,29738,887146.00,
501179,OSCAR INV.  ,Z ,Q,5.89,5.89,5.89,5.89,5.89,6.19,5,111,653.00,
501242,TCI FINANCE ,B ,Q,16.60,16.60,13.91,14.95,14.95,14.75,16,1153,18484.00,
501295,INDUS.INV.TR,B ,Q,80.05,81.00,80.00,80.95,80.95,80.00,4,52,4163.00,
501298,INDUS.&PRUD.,X ,Q,880.00,935.00,871.00,879.40,871.00,900.00,26,506,448246.00,
501301,TATA INVEST.,A ,Q,850.30,862.30,848.00,856.50,856.50,851.90,76,1059,905834.00,
501314,GROMOTRADE  ,X ,Q,449.55,450.00,449.35,450.00,450.00,450.00,200,7357,3307684.00,
501343,MOTOR&GEN.FI,B ,Q,42.00,43.90,41.10,43.90,43.90,43.50,5,440,18472.00,
501370,WALCHAND PF ,X ,Q,95.00,98.00,90.00,97.00,97.00,89.95,5,329,32154.00,
501391,W.H.BRADY   ,X ,Q,116.55,116.55,105.45,107.45,107.45,111.00,35,755,81741.00,
501421,SOLIX TECHNO,XT,Q,170.00,170.00,170.00,170.00,170.00,162.00,1,1,170.00,
501423,SHA ENG PLA ,X ,Q,730.25,743.95,720.55,736.25,736.85,738.90,54,581,424774.00,
501425,BOM.BURMAH  ,A ,Q,1241.30,1271.30,1231.00,1235.95,1242.45,1241.30,626,6061,7571635.00,
501430,BOM.CYCLE   ,X ,Q,1988.00,1989.00,1988.00,1988.80,1989.00,1910.25,4,6,11932.00,
501455,GREAVES COTT,A ,Q,147.95,153.00,145.35,148.40,148.40,146.65,1809,115505,17339818.00,
501700,INDIA NIVEH ,X ,Q,66.60,66.75,66.55,66.65,66.65,66.55,25,5550,369819.00,
501831,COAST CORP  ,X ,Q,343.50,343.50,323.00,326.90,327.00,326.90,52,6297,2056398.00,
501833,CHOWGULE ST ,XT,Q,7.20,7.54,6.84,6.84,6.84,7.20,13,3800,26078.00,
501848,GLOBAL OFFS ,B ,Q,10.95,11.20,10.75,10.75,10.75,11.15,3,240,2647.00,
502015,ASIIL       ,X ,Q,13.70,13.75,12.80,13.51,13.51,14.39,32,6678,88608.00,
502090,SAGAR CEM.  ,B ,Q,635.00,635.00,633.00,635.00,635.00,630.45,3,8,5078.00,
502168,N C L IND.  ,B ,Q,143.00,148.00,143.00,145.85,145.10,143.20,43,2635,386473.00,
502175,SAURAS.CEM. ,X ,Q,46.15,47.40,45.80,46.00,46.00,45.85,42,7990,369681.00,
502180,SRI DIGV CEM,X ,Q,17.75,17.90,16.70,17.30,17.30,18.00,1735,1679040,29162468.00,
502219,BOROSIL GLAS,B ,Q,203.95,209.60,201.60,204.35,204.95,202.15,495,9441,1928860.00,
502271,RAASI REFRAC,XT,Q,5.15,5.15,5.15,5.15,5.15,4.91,1,105,540.00,
502281,TRIVENI GLAS,XT,Q,9.51,10.20,9.49,10.20,10.20,9.98,25,6744,65446.00,
502330,IPAPPM      ,B ,Q,445.05,449.30,444.40,446.85,446.85,442.30,441,11685,5226778.00,
502355,BALKRISH IND,A ,Q,913.00,921.00,887.65,895.50,895.30,914.40,799,40923,36980100.00,
502407,NATH PULP   ,X ,Q,61.40,67.70,61.40,67.50,67.50,65.00,5,20,1250.00,
502420,ORIENT PAPER,B ,Q,33.45,33.80,33.00,33.30,33.30,32.85,320,41710,1392678.00,
502445,CITADEL     ,X ,Q,17.50,17.50,16.20,16.25,16.20,17.50,5,1390,23845.00,
502448,ROLLATAINER ,T ,Q,2.29,2.29,2.16,2.19,2.16,2.20,9,1672,3827.00,
502450,SESHA.PAPER ,B ,Q,940.00,942.00,895.00,895.00,895.00,892.70,4,26,23762.00,
502460,SOLID CONT. ,XT,Q,18.00,18.00,18.00,18.00,18.00,17.65,1,5,90.00,
502587,RAMA PULP   ,X ,Q,70.00,70.00,65.00,65.35,66.55,65.35,14,6492,421989.00,
502589,VAPI PAPER  ,XT,Q,7.57,7.57,7.57,7.57,7.57,7.21,1,10,75.00,
502742,SINTEX IND. ,B ,Q,7.89,7.89,7.60,7.69,7.73,7.89,329,195505,1509034.00,
502820,DCM LTD.    ,B ,Q,61.50,67.00,58.15,63.35,63.35,58.55,270,16215,1038881.00,
502865,FORBES & CO ,B ,Q,2269.00,2365.00,2225.00,2346.00,2337.60,2280.75,119,730,1688330.00,
502873,H.P.COTTON  ,X ,Q,34.85,34.85,34.85,34.85,34.85,32.90,2,20,697.00,
502901,JAMSHRI RANJ,X ,Q,2119.95,2119.95,2020.00,2048.40,2020.00,2031.00,33,71,146799.00,
502937,KESORAM IND ,B ,Q,66.35,68.45,65.35,67.45,67.45,66.80,189,15462,1029469.00,
502958,LAKSHMI MILL,X ,Q,2501.00,2510.00,2400.00,2510.00,2510.00,2540.00,16,55,134842.00,
502986,VARDH TEXT  ,A ,Q,1121.00,1135.00,1117.00,1129.75,1132.80,1122.00,88,457,516064.00,
503015,MODERN INDIA,XT,Q,50.00,50.00,47.50,47.50,47.50,50.00,8,582,28989.00,
503031,PENLAND LTD ,B ,Q,7.85,8.14,7.85,8.01,7.92,7.81,39,12276,97890.00,
503092,PASUPATI SPG,X ,Q,20.90,20.90,20.90,20.90,20.90,19.95,1,5,104.00,
503100,PHOENIX MILL,A ,Q,600.20,614.95,591.20,606.30,614.95,601.15,54,269,162133.00,
503101,MARATHON NEX,B ,Q,124.00,124.00,116.15,116.80,116.50,118.45,15,533,62096.00,
503162,REL.CHEMOTX ,X ,Q,73.00,76.00,69.10,70.65,71.80,69.45,32,2714,193325.00,
503169,RUBY MILLS  ,B ,Q,262.10,262.95,260.00,262.95,262.95,258.85,4,56,14572.00,
503229,SIMPLEX REAL,X ,Q,63.35,63.35,59.20,59.30,59.30,62.30,6,560,34623.00,
503310,SWAN ENG    ,A ,Q,109.00,109.00,106.00,107.45,107.20,108.00,419,125720,13512560.00,
503349,VICTORIA MIL,X ,Q,2278.50,2450.00,2278.50,2400.00,2400.00,2398.00,14,18,43433.00,
503657,VEER ENERGY ,X ,Q,10.12,10.12,9.50,9.90,9.98,9.89,49,5432,53256.00,
503722,BANSW.SYNTEX,B ,Q,69.85,69.85,63.35,67.00,67.00,65.10,34,1434,92934.00,
503804,SHRI DINESH ,X ,Q,120.10,120.10,120.10,120.10,120.10,121.70,1,8,960.00,
503806,SRF LIMITED ,A ,Q,2567.85,2614.00,2535.65,2587.25,2579.00,2567.40,1869,18931,49014293.00,
503811,SIYARAM SILK,B ,Q,367.20,370.85,357.00,368.85,368.85,355.60,92,1106,400457.00,
503816,SWAD.POLYTEX,XT,Q,29.80,29.80,29.80,29.80,29.80,31.35,6,153,4559.00,
503831,FOMENTO HOTE,X ,Q,118.50,118.50,109.35,116.70,116.70,114.90,4,67,7799.00,
503960,BHARAT BIJLE,B ,Q,1068.00,1068.00,1053.10,1058.75,1060.80,1069.85,19,94,99915.00,
504000,ELPRO INTER ,X ,Q,48.55,50.00,48.55,49.95,50.00,49.60,24,13063,645626.00,
504008,EMCO LTD.   ,T ,Q,2.97,3.00,2.97,3.00,3.00,3.12,123,38271,114561.00,
504028,GEE LTD     ,X ,Q,30.80,30.80,30.00,30.10,30.10,31.00,12,1490,45455.00,
504036,HIND.RECT   ,B ,Q,127.00,127.00,123.45,125.85,125.85,129.35,9,610,76480.00,
504058,NIPPOBATRY  ,B ,Q,665.00,665.00,621.05,632.85,632.85,660.45,104,1228,780614.00,
504067,ZENSAR TECH.,A ,Q,249.90,252.80,241.45,245.50,248.80,233.80,965,26017,6399433.00,
504076,JYOTI LTD.  ,XT,Q,10.34,10.34,9.50,9.64,9.56,10.00,10,559,5462.00,
504084,KAYCEE IND  ,X ,Q,2943.50,2943.50,2943.10,2943.50,2943.50,3098.00,6,6,17660.00,
504092,INDOKEM LTD.,X ,Q,10.50,10.94,10.00,10.10,10.10,10.45,20,4165,41996.00,
504093,PANA ENERG  ,X ,Q,192.00,197.00,190.25,191.80,192.00,192.05,36,930,181200.00,
504112,NELCO LTD.  ,B ,Q,296.00,303.75,288.50,292.00,291.50,297.65,592,15111,4482664.00,
504132,PERM MAGNETS,X ,Q,176.85,176.85,158.00,159.00,159.00,165.55,105,6912,1131463.00,
504176,HIGH ENERGY ,X ,Q,234.90,234.90,234.90,234.90,234.90,234.90,2,2,469.00,
504180,STD.BATTERY ,X ,Q,5.15,5.15,5.15,5.15,5.15,5.42,1,10,51.00,
504212,UNIV.CABLE  ,B ,Q,200.55,210.00,200.00,200.05,200.00,202.05,67,2462,502489.00,
504240,DELTON CABLE,XT,Q,17.75,17.75,17.00,17.00,17.00,17.75,3,1750,29825.00,
504258,LAKSHMI ELEC,X ,Q,536.95,537.00,523.65,528.05,528.95,524.45,34,389,206291.00,
504286,DELTA MAG   ,B ,Q,71.00,71.00,68.00,69.70,69.70,70.75,5,1505,102410.00,
504335,PAZEL       ,XT,Q,1.30,1.32,1.26,1.31,1.31,1.32,7,1219,1579.00,
504340,CONFINT     ,X ,Q,0.60,0.60,0.60,0.60,0.60,0.59,1,1000,600.00,
504341,RELTD       ,X ,Q,33.55,36.00,33.55,36.00,36.00,35.20,4,1100,39355.00,
504351,EMPOWER     ,X ,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,1000,190.00,
504378,NYSSACORP   ,X ,Q,1.47,1.47,1.47,1.47,1.47,1.40,3,2050,3013.00,
504605,UNI ABEX    ,X ,Q,428.25,436.00,428.25,436.00,436.00,450.75,3,57,24487.00,
504614,SARDA ENMIN ,B ,Q,296.90,296.90,277.70,281.80,281.80,279.30,158,3675,1032329.00,
504646,BHAGWATI AUT,X ,Q,140.00,140.00,132.60,132.65,132.65,140.00,5,151,20084.00,
504741,IND.HUME PIP,B ,Q,264.75,273.00,264.75,268.70,268.00,266.20,38,1362,366629.00,
504786,INVEST &PREC,X ,Q,256.00,259.95,250.00,253.20,250.15,256.05,27,816,207431.00,
504840,KAIRA CAN CO,X ,Q,995.00,995.00,950.00,950.00,950.00,949.00,4,214,203480.00,
504879,ORIENT ABRAS,B ,Q,24.00,24.00,23.00,23.00,23.00,23.45,14,2070,47798.00,
504908,DUNCANENG   ,X ,Q,79.65,79.65,79.65,79.65,79.65,75.90,4,1454,115811.00,
504918,SANDUR MANG.,X ,Q,893.00,919.00,890.00,917.80,919.00,891.10,104,1384,1253546.00,
504959,STOVAC IND. ,X ,Q,2496.00,2610.00,2475.00,2595.10,2609.00,2505.20,124,2641,6824929.00,
504961,TATA YODOGAW,XT,Q,41.50,41.50,39.10,39.75,39.70,40.55,17,771,30699.00,
504966,TINPLATE    ,B ,Q,141.95,146.00,141.15,142.45,142.45,143.00,522,33869,4857013.00,
504973,CHOLAHLDNG  ,A ,Q,510.70,518.00,500.00,510.75,510.75,510.70,50,285,146391.00,
504988,WELCAST     ,X ,Q,576.95,576.95,576.95,576.95,576.95,576.95,1,1,576.00,
505010,AUTO AXLES  ,B ,Q,1136.00,1156.50,1127.00,1127.70,1127.00,1144.05,48,304,346788.00,
505029,ATLAS CYCLES,T ,Q,61.60,61.60,59.00,61.35,61.35,59.80,14,299,17926.00,
505036,AUTO COR.GOA,X ,Q,556.90,559.95,545.10,547.00,549.95,556.90,49,801,440787.00,
505075,SETCO AUTO  ,B ,Q,28.70,28.85,28.20,28.75,28.75,28.75,80,7712,219325.00,
505141,SCOOTERS IND,T ,Q,30.70,31.85,29.15,30.50,29.15,30.65,9,1413,43268.00,
505160,TALBROS AUTO,B ,Q,190.10,190.10,186.10,187.20,187.20,195.50,8,32,6066.00,
505163,ZF STEERING ,X ,Q,584.00,594.95,561.10,579.45,578.00,568.45,153,4263,2473517.00,
505192,SMLISUZU    ,B ,Q,790.00,822.85,774.00,808.00,796.50,793.20,479,5754,4630450.00,
505196,TIL LTD.    ,B ,Q,244.00,255.00,244.00,245.25,244.90,244.00,27,216,53270.00,
505200,EICHER MOTOR,A ,Q,19997.00,20610.60,19855.45,20543.75,20535.20,20313.05,1031,3212,65221318.00,
505230,CIMMCO      ,B ,Q,31.00,34.45,30.10,31.80,31.80,31.85,17,2522,78537.00,
505232,VELJAN      ,X ,Q,830.00,835.00,830.00,830.00,830.00,851.05,3,60,49850.00,
505242,DYNAMAT.TECH,B ,Q,1425.00,1435.00,1414.90,1435.00,1435.00,1440.00,5,7,9979.00,
505250,G.G.DANDEKAR,X ,Q,54.55,54.55,52.80,53.30,53.30,55.35,7,303,16516.00,
505255,GMM PFAUDLER,B ,Q,1214.00,1214.00,1162.05,1197.50,1187.00,1211.45,106,1362,1624845.00,
505283,KIRLOSAR PN ,B ,Q,184.00,186.60,181.30,184.00,184.00,183.35,29,1876,345598.00,
505285,TULIVE      ,XT,Q,276.40,276.40,276.40,276.40,276.40,282.00,1,25,6910.00,
505299,KULK-POWER  ,X ,Q,62.20,65.80,62.00,65.80,65.80,63.00,13,1284,84329.00,
505302,LAXMI AUTOLM,X ,Q,38.00,38.00,37.95,38.00,38.00,39.90,4,130,4939.00,
505324,MANUGRAPH IN,B ,Q,24.50,24.95,24.10,24.50,24.95,24.90,9,432,10580.00,
505343,MONOTYPE IND,XT,Q,0.19,0.20,0.19,0.19,0.19,0.19,4,5501,1045.00,
505355,NESCO LTD   ,B ,Q,498.00,501.15,493.50,495.45,496.95,495.65,85,1734,861563.00,
505358,INTEGRA ENG ,X ,Q,51.65,54.75,50.65,50.90,51.00,52.25,43,6646,342700.00,
505400,TEXINFRA    ,B ,Q,50.25,56.00,50.25,52.85,52.75,56.15,86,7517,405750.00,
505412,WENDT(INDIA),B ,Q,2694.00,2720.00,2640.15,2708.45,2708.45,2693.80,21,46,122943.00,
505509,RESPON IND  ,B ,Q,88.00,89.75,81.75,87.25,87.25,83.25,109,15152,1266546.00,
505523,MAHA CORP   ,X ,Q,0.34,0.34,0.34,0.34,0.34,0.35,2,600,204.00,
505526,DOLAT INV.  ,X ,Q,51.15,53.75,51.15,51.15,51.15,53.80,564,341718,17505793.00,
505533,WESTLIFE DEV,A ,Q,397.85,409.45,397.85,400.00,398.00,400.05,810,156751,62851886.00,
505537,ZEE ENTER   ,A ,Q,431.55,434.90,417.10,418.45,418.45,432.25,2163,162644,69277658.00,
505576,GOLDCORP    ,X ,Q,71.00,74.00,71.00,74.00,74.00,74.50,3,141,10041.00,
505590,SVPGLOB     ,X ,Q,363.70,363.70,355.20,360.80,360.95,364.55,72,9903,3584889.00,
505650,SKYL MILLAR ,X ,Q,3.58,3.58,3.58,3.58,3.58,3.51,4,113,404.00,
505681,BIMETAL BEAR,X ,Q,460.50,472.00,460.50,461.45,461.45,460.85,9,191,89337.00,
505688,BHARAT GEARS,B ,Q,147.00,152.00,145.45,147.80,148.00,146.90,92,1527,225275.00,
505700,ELECON ENG  ,B ,Q,58.25,58.50,55.50,55.65,55.65,58.10,139,13443,765244.00,
505703,DECCAN BEAR.,XT,Q,11.40,11.40,11.40,11.40,11.40,12.00,2,490,5586.00,
505710,GRAUER& WEIL,B ,Q,48.50,49.00,47.20,48.50,48.90,48.45,194,106567,5157446.00,
505712,HIMTEK      ,X ,Q,127.70,127.70,122.10,122.90,122.20,123.75,23,886,111924.00,
505714,GABRIEL(I)  ,B ,Q,145.95,145.95,143.40,143.55,143.50,145.15,23,363,52168.00,
505720,HERC.HOISTS ,B ,Q,110.00,110.95,109.00,109.90,109.25,111.05,25,702,77315.00,
505725,HIND.EVEREST,X ,Q,47.80,48.10,47.80,48.10,48.10,50.30,3,267,12800.00,
505726,IFB IND.LTD.,B ,Q,900.00,900.00,862.00,871.80,862.00,902.00,94,364,320788.00,
505729,SINGER INDIA,X ,Q,45.95,46.80,45.40,45.90,45.40,46.50,99,21764,1001535.00,
505737,INTER.COMBUS,X ,Q,245.65,263.30,242.10,257.85,257.85,257.75,23,234,58285.00,
505744,FED MOG GOE ,B ,Q,562.45,570.40,560.05,567.00,567.00,549.75,43,473,267378.00,
505750,JOSTS ENG.  ,X ,Q,724.85,724.85,660.00,686.65,685.00,665.80,18,133,90036.00,
505790,SCHAEFFLER  ,A ,Q,5495.00,5495.00,5300.00,5312.80,5350.00,5384.15,32,60,320139.00,
505800,RANE HOLDIN ,B ,Q,1181.20,1214.95,1181.15,1197.40,1181.15,1215.10,44,264,319051.00,
505827,SNL BEARINGS,X ,Q,312.95,312.95,297.15,297.15,297.15,301.95,6,123,36722.00,
505840,JAIPAN INDUS,X ,Q,16.05,17.00,16.05,16.35,16.35,17.50,7,755,12192.00,
505850,MANCREDIT   ,X ,Q,62.80,62.80,60.10,61.00,61.60,61.35,109,33009,2031480.00,
505854,TRF LTD.    ,B ,Q,136.00,136.00,132.20,132.70,132.70,134.05,49,3036,407835.00,
505872,WPIL LTD.   ,X ,Q,824.75,830.00,790.00,825.05,828.00,817.05,1585,12267,9966493.00,
505890,KENNAMETAL  ,B ,Q,1196.00,1205.00,1153.30,1162.75,1162.75,1202.85,257,2476,2916648.00,
505893,HINDHARD    ,X ,Q,127.30,127.30,127.25,127.30,127.30,121.25,3,61,7764.00,
505978,TRITON VALVE,X ,Q,1037.75,1039.90,1015.55,1026.25,1036.95,1013.25,10,82,84889.00,
506022,PRAKASH IND.,T ,Q,69.00,70.50,67.00,67.95,67.95,69.90,287,29514,2010694.00,
506027,BHORUKA ALU.,X ,Q,0.78,0.78,0.78,0.78,0.78,0.75,2,201,156.00,
506074,ARSHIYA     ,B ,Q,30.15,34.45,30.05,32.55,31.05,30.15,285,11943,381070.00,
506076,GRIND NORTON,A ,Q,609.95,609.95,595.60,599.35,607.00,602.70,37,511,306578.00,
506105,STANROSE MAF,X ,Q,92.20,99.00,92.20,95.00,95.00,99.00,6,271,25825.00,
506109,GENESYS INT.,B ,Q,90.00,93.75,89.95,90.70,92.40,89.15,41,1240,113402.00,
506122,PANKAJPIYUS ,X ,Q,45.75,46.00,45.60,45.65,45.60,48.00,5,122,5572.00,
506128,PARNAXLAB   ,X ,Q,30.55,31.10,29.10,30.15,29.50,31.65,16,1170,34595.00,
506142,VYAPAR INDS ,X ,Q,27.95,30.00,27.95,30.00,30.00,29.40,6,1052,29412.00,
506146,VISAGAR POL ,B ,Q,0.56,0.56,0.51,0.54,0.52,0.56,28,27838,14728.00,
506184,KANANI IND  ,B ,Q,5.04,5.29,5.04,5.14,5.29,5.30,3,54,277.00,
506194,ARIH SUPER  ,T ,Q,55.55,59.00,55.50,57.85,57.95,58.40,30,7936,457523.00,
506197,BLISSGVS PH ,B ,Q,169.40,171.30,165.55,166.95,166.95,168.85,520,270321,45893904.00,
506222,INEOSSTYRO  ,B ,Q,554.80,554.95,541.30,551.05,541.30,545.00,36,95,52235.00,
506235,ALEMBIC LTD.,B ,Q,41.80,41.90,41.35,41.50,41.35,41.95,79,10307,428986.00,
506248,AMINES&PLAST,X ,Q,29.55,30.40,29.20,29.80,29.80,30.30,82,4010,119508.00,
506260,ANUH PHARMA ,X ,Q,133.40,133.40,131.00,131.60,131.55,131.00,22,1008,132453.00,
506261,MODISON MET.,X ,Q,44.90,44.90,43.00,43.45,43.15,44.55,40,2824,122444.00,
506285,BAYER CROP  ,A ,Q,4112.75,4145.00,4069.80,4135.90,4130.00,4110.00,184,368,1515931.00,
506390,CLARI CHEM  ,B ,Q,327.55,330.00,321.85,323.30,323.30,327.70,110,1900,617266.00,
506395,COROM INTER ,A ,Q,429.40,440.00,426.85,429.75,432.95,432.90,315,3604,1560907.00,
506401,DEEPAK NITR.,A ,Q,263.20,268.90,263.00,266.95,266.95,263.45,169,9433,2505346.00,
506405,DHARAMSI CHM,X ,Q,137.00,140.85,134.30,139.00,140.80,136.80,59,4323,599843.00,
506414,DIL LTD     ,X ,Q,726.00,728.00,725.00,726.20,725.00,730.15,17,472,342812.00,
506480,GOCLCORP    ,B ,Q,325.00,327.00,318.00,318.00,318.00,330.00,18,91,29195.00,
506520,JAYSHRI CHEM,X ,Q,6.60,7.01,6.31,6.80,6.75,6.58,40,15018,102857.00,
506522,JL MORISON  ,X ,Q,1454.00,1454.00,1378.10,1382.55,1380.00,1453.90,7,82,113218.00,
506525,KANORIA CHEM,B ,Q,60.95,60.95,58.75,59.20,59.20,59.95,13,481,28535.00,
506528,KELTECH EN. ,X ,Q,722.00,756.00,698.00,755.00,755.00,727.05,33,317,226979.00,
506532,NITTA GELA  ,X ,Q,124.00,124.90,120.60,122.55,122.10,123.70,13,1297,159072.00,
506543,M.P.AGRO IND,XT,Q,4.71,4.71,4.71,4.71,4.71,4.95,1,100,471.00,
506579,ORIENT.CARB.,B ,Q,1144.00,1144.00,1125.00,1127.20,1125.00,1144.00,48,969,1095803.00,
506590,PHIL.CARBON ,A ,Q,157.00,159.20,153.00,154.40,153.10,156.60,1376,82844,12889258.00,
506597,AMAL PRODUCT,X ,Q,122.00,122.00,115.20,118.90,119.35,119.35,31,2985,355453.00,
506618,PUN.CHEM    ,B ,Q,692.95,694.00,684.00,687.00,687.00,693.00,17,226,154931.00,
506642,SADHANA NITR,X ,Q,285.90,285.90,285.90,285.90,285.90,291.70,63,1466,419129.00,
506655,SUDARSH.CHEM,A ,Q,334.65,339.25,333.95,333.95,333.95,332.85,94,1607,538851.00,
506685,ULTRAMARINE ,X ,Q,252.80,252.80,239.00,239.40,239.40,241.65,61,1459,353766.00,
506687,TRANSPEK    ,X ,Q,1530.15,1559.45,1530.00,1547.70,1550.00,1544.10,25,767,1181769.00,
506690,UNICHEM LAB ,B ,Q,192.95,192.95,186.00,190.45,190.00,191.35,78,1826,346980.00,
506734,MYS PETRO   ,X ,Q,61.00,66.60,60.40,65.35,65.50,64.05,24,1771,112496.00,
506767,ALKYL AMINES,B ,Q,855.00,866.00,833.00,845.00,840.05,854.45,18,90,76452.00,
506820,ASTRAZEN.PH.,A ,Q,2335.30,2341.00,2286.00,2295.05,2295.05,2360.85,158,645,1493614.00,
506852,PUN.ALKALI  ,X ,Q,73.00,79.00,71.00,78.10,78.10,72.90,149,85456,6390792.00,
506854,TANFAC IND. ,X ,Q,209.05,223.00,208.30,222.75,223.00,217.55,45,4140,901712.00,
506858,GUJ.PETRO   ,XT,Q,26.05,26.05,26.05,26.05,26.05,27.40,5,27,703.00,
506863,SWADESHI IND,XT,Q,1.40,1.45,1.40,1.45,1.45,1.45,6,403,581.00,
506879,GUJ.THEMIS. ,XT,Q,40.90,42.00,39.15,39.60,39.60,40.25,61,13308,540461.00,
506906,SCBL        ,X ,Q,6.95,6.99,6.50,6.78,6.65,6.66,212,90664,610283.00,
506910,JAYSN DYEST ,X ,Q,55.35,56.05,55.35,56.05,56.05,58.20,2,24,1333.00,
506919,MAKERS LAB. ,X ,Q,50.40,52.00,50.35,51.30,51.20,51.80,19,990,50391.00,
506943,J.B.CHEMICAL,B ,Q,342.00,351.10,342.00,343.80,342.00,344.05,245,3685,1269571.00,
506981,BL.CHIP TEX ,X ,Q,97.00,97.00,95.10,95.10,95.10,97.00,2,100,9513.00,
507155,JAGATJIT IND,XT,Q,40.50,40.50,40.45,40.45,40.45,40.50,2,1001,40540.00,
507180,KESAR ENT.  ,B ,Q,29.00,29.75,28.05,29.20,28.65,29.90,17,7251,211749.00,
507205,TILAKNAG IND,B ,Q,14.40,14.40,14.06,14.08,14.08,14.00,10,1801,25534.00,
507315,SAKTHI SUGAR,T ,Q,10.65,11.25,10.65,10.84,10.73,11.00,21,1669,18061.00,
507410,WALCHANDNGR ,B ,Q,92.00,92.00,88.40,89.25,89.00,91.40,550,33118,2981851.00,
507435,KHOD.INDIA  ,XT,Q,58.80,64.45,58.80,60.35,60.35,61.85,10,325,19458.00,
507438,IFB AGRO    ,B ,Q,447.00,447.00,442.00,442.00,442.00,446.00,9,51,22706.00,
507450,THIRU A.SUG.,B ,Q,14.05,14.45,13.60,14.39,14.39,14.00,14,2332,33073.00,
507474,KOTHARI FERM,X ,Q,70.85,75.70,70.80,73.75,73.25,71.25,132,13819,1008840.00,
507486,CAPROLA.CHEM,XT,Q,10.40,10.50,10.40,10.50,10.50,10.40,2,203,2111.00,
507488,G.M.BREWERI ,B ,Q,562.00,562.00,538.00,538.85,539.95,547.35,90,920,497071.00,
507490,RANA SUGARS ,B ,Q,3.20,3.28,3.10,3.14,3.14,3.20,20,19690,62785.00,
507498,PICCADILY SU,X ,Q,6.00,6.69,6.00,6.68,6.69,6.20,10,3150,19800.00,
507508,RIGA SUGAR  ,XT,Q,3.70,3.85,3.70,3.85,3.85,3.67,3,202,747.00,
507514,SOM DISTILL.,B ,Q,157.80,159.00,156.10,158.00,159.00,157.50,38,941,148586.00,
507522,MOUNTT SHIV.,Z ,Q,4.00,4.00,4.00,4.00,4.00,4.20,1,100,400.00,
507525,AMRIT CORP  ,X ,Q,625.00,674.90,625.00,674.80,674.90,643.00,3,35,23120.00,
507526,ASSO.ALCOHOL,X ,Q,240.75,240.75,227.00,229.80,227.00,229.15,286,19325,4475038.00,
